ECRef,RegulatedEntityName,ReportingPeriodName,RegulatedEntityType,TotalExpenditure,DateIncurred,ExpenseCategoryName,SupplierName,FullAddress,AmountInEngland,AmountInScotland,AmountInWales,AmountInNorthernIreland,DateOfClaimForPayment,DatePaid,RegulatedEntityId,SupplierId,JointCampaignName,UnregisteredCampaignerName,CampaigningName,IsOutsideSection75
SP0248003,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 05/05/2016,Political Party,£84.00,26/02/2016,Advertising,Observer Newspaper NI Ltd," Ann Street, Dungannon, BT70 1ET, United Kingdom",£0.00,£0.00,£0.00,£84.00,05/03/2016,08/04/2016,55,26257,,,,False
SP0248002,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 05/05/2016,Political Party,£242.40,26/02/2016,Advertising,Tyrone Constitution," 179 Moygashel Mills,  Moygashel, Dungannon, BT71 7HB, United Kingdom",£0.00,£0.00,£0.00,£242.40,03/03/2016,08/04/2016,55,26256,,,,False
SP0248001,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 05/05/2016,Political Party,£34.56,26/02/2016,Advertising,The Examiner Ltd," 1 Blayney Road,  Crossmaglen, Newry, BT35 9JJ, United Kingdom",£0.00,£0.00,£0.00,£34.56,02/03/2016,08/04/2016,55,26255,,,,False
SP0247941,Sinn Féin,Northern Ireland Assembly election 05/05/2016,Political Party,£201.60,26/02/2016,Advertising,Design + Display,"Unit 3B Workwest, 301 Glen Road, Belfast, Antrim, BT11 8BU, United Kingdom",£0.00,£0.00,£0.00,£201.60,25/02/2016,19/04/2016,39,26220,,,,False
SP0247840,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly election 05/05/2016,Political Party,"£2,002.00",26/02/2016,Unsolicited material to electors,GPS,"4 Marshalls Road, Belfast, Antrim, BT5 6SR, United Kingdom",£0.00,£0.00,£0.00,"£2,002.00",26/02/2016,11/03/2016,103,26157,,,,False
SP0319926,UK Independence Party (UKIP),Northern Ireland Assembly election 05/05/2016,Political Party,"£3,276.00",25/02/2016,Advertising,Miniprint,"401 Castlereagh Road, Belfast, BT5 6QP, United Kingdom",£0.00,£0.00,£0.00,"£3,276.00",,27/04/2016,84,20262,,,,False
SP0247859,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 05/05/2016,Political Party,"£3,376.02",24/02/2016,Campaign broadcasts,Jaffa Productions,"12 Sherwood Parks, Newtownabbey, Antrim, BT36 5FY, United Kingdom",£0.00,£0.00,£0.00,"£3,376.02",17/05/2016,01/06/2016,70,26175,,,,False
SP0248023,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 05/05/2016,Political Party,£250.00,23/02/2016,Rallies and other events,Wellington Park Hotel," 21 Malone Road, Belfast, BT9 6RU, United Kingdom",£0.00,£0.00,£0.00,£250.00,30/03/2016,07/06/2016,55,26269,,,,False
SP0248022,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 05/05/2016,Political Party,£386.20,23/02/2016,Rallies and other events,Armagh City Hotel," 2 Friary Road, Armagh, BT60 4FR, United Kingdom",£0.00,£0.00,£0.00,£386.20,17/03/2016,01/06/2016,55,26268,,,,False
SP0248021,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 05/05/2016,Political Party,£195.00,23/02/2016,Rallies and other events,Silverbirch Hotel," 5 Gortin Road, Omagh, BT79 7DH, United Kingdom",£0.00,£0.00,£0.00,£195.00,08/03/2016,09/06/2016,55,26267,,,,False
SP0248521,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 05/05/2016,Political Party,"£2,000.00",22/02/2016,Transport,Donnelly Brothers,"n/a, n/a, ZZ0 0ZZ, United Kingdom",£0.00,£0.00,£0.00,"£2,000.00",,,55,26326,,,,False
SP0243799,Green Party,Northern Ireland Assembly election 05/05/2016,Political Party,£37.00,22/02/2016,Rallies and other events,Mourne Rosettes,"67 Carnbane Road, Lisburn, BT27 5NG, United Kingdom",£0.00,£0.00,£0.00,£37.00,,22/02/2016,305,25729,,,,False
SP0245923,UNISON: The Public Service Union,Northern Ireland Assembly election 05/05/2016,Third Party,£250.00,19/02/2016,Party manifesto material or third party campaign/referendum material,Swallow Consulting,"46 St John's Road, Ilkley, West Yorkshire, LS29 8QT, United Kingdom",£0.00,£0.00,£0.00,£250.00,,24/02/2016,2640,19859,,,,False
SP0247842,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly election 05/05/2016,Political Party,£950.00,18/02/2016,Unsolicited material to electors,Platform Media,"58 Albert Road, Carrickfergus, Antrim, BT38 8AE, United Kingdom",£0.00,£0.00,£0.00,£950.00,18/02/2016,19/02/2016,103,26171,,,,False
SP0247987,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 05/05/2016,Political Party,"£4,488.00",16/02/2016,Campaign broadcasts,Macmillan Media,"Venture Gate, 32-36 Dublin Road, Belfast, BT2 7HN, United Kingdom",£0.00,£0.00,£0.00,"£4,488.00",05/04/2016,22/04/2016,55,26247,,,,False
SP0247823,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly election 05/05/2016,Political Party,£270.00,15/02/2016,Advertising,Neil Harrison Photography,"Unit 119, 21 Botanic Avenue, Belfast, Antrim, BT7 1JJ, United Kingdom",£0.00,£0.00,£0.00,£270.00,15/02/2016,15/02/2016,103,26160,,,,False
SP0247843,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly election 05/05/2016,Political Party,"£2,017.00",12/02/2016,Unsolicited material to electors,GPS,"4 Marshalls Road, Belfast, Antrim, BT5 6SR, United Kingdom",£0.00,£0.00,£0.00,"£2,017.00",12/02/2016,18/02/2016,103,26157,,,,False
SP0247878,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 05/05/2016,Political Party,£306.00,11/02/2016,Rallies and other events,Templeton Hotel,"883 Antrim Road, Templepatrick, Ballyclare, Antrim, BT39 0AH, United Kingdom",£0.00,£0.00,£0.00,£306.00,13/02/2016,23/04/2016,70,26190,,,,False
SP0247877,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 05/05/2016,Political Party,£100.00,08/02/2016,Rallies and other events,Carlton Street Orange Hall Trustees,"Carleton St Orange Hall, Carleton Street, Portadown, BT62 3EN, United Kingdom",£0.00,£0.00,£0.00,£100.00,08/02/2016,20/05/2016,70,26189,,,,False
SP0247876,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 05/05/2016,Political Party,£585.00,03/02/2016,Rallies and other events,Ramada Plaza,"117 Milltown Road, Shansbridge, Belfast, Antrim, BT8 7XP, United Kingdom",£0.00,£0.00,£0.00,£585.00,24/02/2016,23/04/2016,70,26188,,,,False
SP0247864,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 05/05/2016,Political Party,£96.00,02/02/2016,Unsolicited material to electors,Oasis Design Studio,"Unit 3A, Ash Building, Willowbank Business Part, Larne, Antrim, BT40 2SF, United Kingdom",£0.00,£0.00,£0.00,£96.00,02/02/2016,01/06/2016,70,26180,,,,False
SP0247875,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 05/05/2016,Political Party,£268.00,01/02/2016,Rallies and other events,The Millbrook Lodge Hotel,"5 Drumaness Road, Ballynahinch, Down, BT24 8LS, United Kingdom",£0.00,£0.00,£0.00,£268.00,01/02/2016,23/04/2016,70,26187,,,,False
SP0243798,Green Party,Northern Ireland Assembly election 05/05/2016,Political Party,£86.52,28/01/2016,Overheads and general administration,Belfast Central Mission,"Grosvenor House, 5 Glengall Street, Belfast, BT12 5AD, United Kingdom",£0.00,£0.00,£0.00,£86.52,,08/02/2016,305,25728,,,,False
SP0248020,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 05/05/2016,Political Party,£100.00,19/01/2016,Rallies and other events,Channel 56 Training," Vision House,  56 Donegall Pass, Belfast, BT7 1BU, United Kingdom",£0.00,£0.00,£0.00,£100.00,01/02/2016,02/06/2016,55,26266,,,,False
SP0248019,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 05/05/2016,Political Party,£104.00,19/01/2016,Rallies and other events,Culture Land," Falls Road, Belfast, BT12 6AH, United Kingdom",£0.00,£0.00,£0.00,£104.00,28/01/2016,28/01/2016,55,26265,,,,False
SP0248018,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 05/05/2016,Political Party,£90.00,19/01/2016,Rallies and other events,Culture Land," Falls Road, Belfast, BT12 6AH, United Kingdom",£0.00,£0.00,£0.00,£90.00,28/01/2016,28/01/2016,55,26265,,,,False
SP0317344,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 05/05/2016,Political Party,"£9,363.45",05/01/2016,Unsolicited material to electors,J. C. Print Ltd,"1 The Willows, Upper Knockbreda Road, Belfast, BT6 0PD, United Kingdom",£0.00,£0.00,£0.00,"£9,363.45",30/04/2016,26/06/2016,70,26194,,,,False
SP0247884,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 05/05/2016,Political Party,£500.00,05/01/2016,Overheads and general administration,Democratic Unionist Party,"91 Dundera Avenue, Belfast, BT4 3BU, United Kingdom",£0.00,£0.00,£0.00,£500.00,,,70,26195,,,,False
SP0319937,UK Independence Party (UKIP),Northern Ireland Assembly election 05/05/2016,Political Party,£100.00,01/01/2016,Party manifesto material or third party campaign/referendum material,UK Independence Party,"Lexdrum House, King Charles Business Park, Newton Abbot, Devon, TQ12 6UT, United Kingdom",£0.00,£0.00,£0.00,£100.00,,,84,20271,,,,False
SP0319936,UK Independence Party (UKIP),Northern Ireland Assembly election 05/05/2016,Political Party,£50.00,01/01/2016,Party manifesto material or third party campaign/referendum material,UK Independence Party,"Lexdrum House, King Charles Business Park, Newton Abbot, Devon, TQ12 6UT, United Kingdom",£0.00,£0.00,£0.00,£50.00,,,84,20271,,,,False
SP0248028,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 05/05/2016,Political Party,"£3,890.00",09/10/2015,Overheads and general administration,xyCampaigns," 49 Clonkeen Road,  Blackrock, ZZ0 0ZZ, Ireland, The Republic of",£0.00,£0.00,£0.00,"£3,890.00",17/05/2016,01/07/2016,55,26274,,,,False
SP0042687,Traditional Unionist Voice - TUV,Northern Ireland Assembly election 05/05/2011,Political Party,£100.00,25/05/2011,Campaign broadcasts,Image Media Films,"261 Craigs Road, Cullybackey, Antrim, BT42 1PQ, United Kingdom",£0.00,£0.00,£0.00,£100.00,25/05/2011,10/06/2011,680,636,,,,False
SP0042665,Sinn Féin,Northern Ireland Assembly election 05/05/2011,Political Party,£540.00,10/05/2011,Unsolicited material to electors,RNIB,"PO Box 173, Peterborough, PE2 6WS, United Kingdom",£0.00,£0.00,£0.00,£540.00,10/05/2011,01/06/2011,39,621,,,,False
SP0051298,Ulster Unionist Party,Northern Ireland Assembly election 05/05/2011,Political Party,£300.00,06/05/2011,Advertising,Alexander Boyd Displays,"Lambeg Mills, Lambeg, Lisburn, Antrim, BT27 5SX, United Kingdom",£0.00,£0.00,£0.00,£300.00,13/05/2011,08/06/2011,83,2939,,,,False
SP0051234,UK Independence Party (UKIP),Northern Ireland Assembly election 05/05/2011,Political Party,"£1,500.00",05/05/2011,Overheads and general administration,Unknown,"n/a, n/a, ZZ0 0ZZ, United Kingdom",£0.00,£0.00,£0.00,"£1,500.00",05/05/2011,05/05/2011,84,3736,,,,False
SP0051225,UK Independence Party (UKIP),Northern Ireland Assembly election 05/05/2011,Political Party,£151.47,05/05/2011,Overheads and general administration,BT,"n/a, n/a, ZZ0 0ZZ, United Kingdom",£0.00,£0.00,£0.00,£151.47,05/05/2011,09/06/2011,84,3729,,,,False
SP0050899,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly election 05/05/2011,Political Party,£50.00,05/05/2011,Overheads and general administration,Lagan Print,"88 University Street, Belfast, BT7 1HE, United Kingdom",£0.00,£0.00,£0.00,£50.00,05/05/2011,05/05/2011,103,3614,,,,False
SP0049369,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 05/05/2011,Political Party,"£4,000.00",05/05/2011,Unsolicited material to electors,Mark Thompson Design,"",£0.00,£0.00,£0.00,"£4,000.00",18/05/2011,18/05/2011,70,2902,,,,False
SP0049365,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 05/05/2011,Political Party,£540.00,05/05/2011,Unsolicited material to electors,RNIB,"40 Linenhall Street, Belfast, BT2 8BA, United Kingdom",£0.00,£0.00,£0.00,£540.00,10/05/2011,25/05/2011,70,2900,,,,False
SP0049364,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 05/05/2011,Political Party,"£2,100.00",05/05/2011,Unsolicited material to electors,Independent News and Media (N.I.),"124-144 Royal Avenue, Belfast, BT1 1EB, United Kingdom",£0.00,£0.00,£0.00,"£2,100.00",06/05/2011,25/05/2011,70,2897,,,,False
SP0049361,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 05/05/2011,Political Party,"£6,476.00",05/05/2011,Unsolicited material to electors,J C Print Ltd,"1 The Willows, Upper Knockbreda Road, Belfast, Antrim, BT6 0PD, United Kingdom",£0.00,£0.00,£0.00,"£6,476.00",05/05/2011,08/05/2011,70,2899,,,,False
SP0042661,Sinn Féin,Northern Ireland Assembly election 05/05/2011,Political Party,£370.94,04/05/2011,Advertising,NWIIP,"John Street, Omagh, Tyrone, BT78 1DW, United Kingdom",£0.00,£0.00,£0.00,£370.94,04/05/2011,01/06/2011,39,619,,,,False
SP0050990,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 05/05/2011,Political Party,£89.80,03/05/2011,Overheads and general administration,Holiday Inn,"22 Ormeau Avenue, Belfast, BT2 8HS, United Kingdom",£0.00,£0.00,£0.00,£89.80,03/05/2011,03/05/2011,55,3650,,,,False
SP0050870,Alliance - Alliance Party of Northern Ireland,Northern Ireland Assembly election 05/05/2011,Political Party,£870.00,03/05/2011,Advertising,Flemming Steele,"North House, 84 North Road, Belfast, BT4 3DJ, United Kingdom",£0.00,£0.00,£0.00,£870.00,03/05/2011,01/06/2011,103,3594,,,,False
SP0049358,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 05/05/2011,Political Party,"£3,060.00",03/05/2011,Advertising,Independent News and Media (N.I.),"124-144 Royal Avenue, Belfast, BT1 1EB, United Kingdom",£0.00,£0.00,£0.00,"£3,060.00",05/05/2011,25/05/2011,70,2897,,,,False
SP0049337,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 05/05/2011,Political Party,£900.00,03/05/2011,Campaign broadcasts,Nework Media,"23 Cultra Avenue, Holywood, BT18 0AZ, United Kingdom",£0.00,£0.00,£0.00,£900.00,01/06/2011,04/06/2011,70,2885,,,,False
SP0049336,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 05/05/2011,Political Party,"£7,440.00",03/05/2011,Campaign broadcasts,MGTV,"555 Lisburn Road, Belfast, BT9 7GQ, United Kingdom",£0.00,£0.00,£0.00,"£7,440.00",03/05/2011,08/05/2011,70,2884,,,,False
SP0042659,Sinn Féin,Northern Ireland Assembly election 05/05/2011,Political Party,£420.00,03/05/2011,Advertising,Johnston Publishing,"2 Esky Drive, Carn Industrial Estate, Portadown, Armagh, BT63 5YY, United Kingdom",£0.00,£0.00,£0.00,£420.00,08/05/2011,01/06/2011,39,617,,,,False
SP0050987,SDLP (Social Democratic & Labour Party),Northern Ireland Assembly election 05/05/2011,Political Party,£120.00,02/05/2011,Rallies and other events,Donegall Quay Ltd,"92 Old Ballyrobin Road, Muckamore, BT41 4TJ, United Kingdom",£0.00,£0.00,£0.00,£120.00,09/05/2011,24/05/2011,55,3634,,,,False
SP0077032,The Campaign to End all Animal Experiments,Northern Ireland Assembly election 05/05/2011,Third Party,£252.00,01/05/2011,Advertising,Drumbeat,"3 Jordan Street, Manchester, MI5 4PY, United Kingdom",£0.00,£0.00,£0.00,£0.00,06/05/2011,27/05/2011,970,6267,,,,False
SP0049363,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 05/05/2011,Political Party,"£1,872.00",30/04/2011,Unsolicited material to electors,Johnston Publishing,"2 Esky Drive, Portadown, BT63 5YY, United Kingdom",£0.00,£0.00,£0.00,"£1,872.00",30/04/2011,08/05/2011,70,2881,,,,False
SP0049359,Democratic Unionist Party - D.U.P.,Northern Ireland Assembly election 05/05/2011,Political Party,"£4,255.72",30/04/2011,Advertising,News International Advertisements (Ireland) Ltd.,"PO Box 120, Peterborough, PE7 8XT, United Kingdom",£0.00,£0.00,£0.00,"£4,255.72",11/05/2011,01/06/2011,70,2898,,,,False
SP0042683,Traditional Unionist Voice - TUV,Northern Ireland Assembly election 05/05/2011,Political Party,"£2,748.28",30/04/2011,Advertising,Johnston Publishing,"2 Esky Drive, Carn Industrial Estate, Portadown, Armagh, BT63 5YY, United Kingdom",£0.00,£0.00,£0.00,"£2,748.28",30/04/2011,20/05/2011,680,632,,,,False
SP0051332,Ulster Unionist Party,Northern Ireland Assembly election 05/05/2011,Political Party,"£5,280.00",29/04/2011,Party manifesto material or third party campaign/referendum material,Antrim Printers,"Steeple Industrial Estate, Antrim, Antrim, BT41 1AB, United Kingdom",£0.00,£0.00,£0.00,"£5,280.00",06/05/2011,08/06/2011,83,2922,,,,False
SP0038205,The Workers Party,Northern Ireland Assembly election 05/05/2011,Political Party,£500.00,29/04/2011,Campaign broadcasts,Pulsate Audio Visual Services,"Linfield Road, Belfast, BT12 5LA, United Kingdom",£0.00,£0.00,£0.00,£500.00,11/05/2011,11/05/2011,127,343,,,,False
SP0051013,Procapitalism [De-registered 05/11/13],Northern Ireland Assembly election 05/05/2011,Political Party,£17.28,28/04/2011,Unsolicited material to electors,Castlereagh Post Office,"Castlereagh Road, Belfast, BT5 7LH, United Kingdom",£0.00,£0.00,£0.00,£17.28,28/04/2011,28/04/2011,540,3656,,,,False
SP0042686,Traditional Unionist Voice - TUV,Northern Ireland Assembly election 05/05/2011,Political Party,"£2,220.00",28/04/2011,Advertising,DJ Lockhart Ltd,"Ballycastle Road, Coleraine, Londonderry, BT52 2DY, United Kingdom",£0.00,£0.00,£0.00,"£2,220.00",28/04/2011,20/05/2011,680,635,,,,False
SP0042668,Sinn Féin,Northern Ireland Assembly election 05/05/2011,Political Party,"£1,380.00",28/04/2011,Unsolicited material to electors,Post Office Limited,"33 Monaghan Street, Newry, Armagh, BT35 6BB, United Kingdom",£0.00,£0.00,£0.00,"£1,380.00",28/04/2011,28/04/2011,39,623,,,,False
SP0042666,Sinn Féin,Northern Ireland Assembly election 05/05/2011,Political Party,£330.00,28/04/2011,Unsolicited material to electors,Anglo Printers,"Mell Industrial Estate, Drogheda, Louth, ZZ0 0ZZ, Ireland, The Republic of",£0.00,£0.00,£0.00,£330.00,26/05/2011,01/06/2011,39,622,,,,False
SP0051307,Ulster Unionist Party,Northern Ireland Assembly election 05/05/2011,Political Party,"£1,536.00",27/04/2011,Advertising,Johnston Publishing,"2 Esky Drive, Carn Industrial Estate, Craigavon, Armagh, BT36 5YY, United Kingdom",£0.00,£0.00,£0.00,"£1,536.00",12/05/2011,08/06/2011,83,2935,,,,False
SP0051206,UK Independence Party (UKIP),Northern Ireland Assembly election 05/05/2011,Political Party,£132.00,27/04/2011,Advertising,Kingston Promotional Services,"Church Lane, Hollym, Withernsea, North Humberside, HU19 2SH, United Kingdom",£0.00,£0.00,£0.00,£132.00,27/04/2011,28/04/2011,84,3716,,,,False
SP0077115,People Before Profit,Northern Ireland Assembly election 05/05/2011,Political Party,£118.00,26/04/2011,Media,Rivermedia/Derry News,"26 Ballinksa ROad, Derry, ZZ0 0ZZ, United Kingdom",£0.00,£0.00,£0.00,£118.00,26/04/2011,26/04/2011,773,6272,,,,False
